timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
123.00;328.72;veh3;-23121445#6_0;87.49;0.00;8.33;veh_passenger;750.54;284.28
123.00;84.15;veh4;1170522567#0_0;58.48;0.00;13.92;veh_passenger;462.71;107.34
123.00;69.95;veh6;1126244314#0_1;33.59;0.00;14.00;veh_passenger;688.31;131.55
124.00;355.27;veh2;114667396#0_0;101.57;0.00;6.99;veh_passenger;220.43;218.85
124.00;328.72;veh3;-23121445#6_0;95.11;0.00;7.61;veh_passenger;746.59;290.78
124.00;85.44;veh4;:cluster_25665646_3602294175_6_0;7.21;0.00;13.84;veh_passenger;476.47;108.58
124.00;69.98;veh6;1126244314#0_1;46.87;0.00;13.28;veh_passenger;700.75;136.08
125.00;355.27;veh2;114667396#0_0;109.34;0.00;7.77;veh_passenger;219.79;226.60
125.00;327.43;veh3;-23121445#6_0;102.49;0.00;7.39;veh_passenger;742.65;297.04
125.00;86.82;veh4;251884680#0_0;7.14;0.00;13.95;veh_passenger;490.36;109.52
125.00;59.05;veh6;1126244314#0_1;60.92;0.00;14.05;veh_passenger;713.16;142.42
126.00;355.27;veh2;114667396#0_0;116.16;0.00;6.82;veh_passenger;219.23;233.40
126.00;327.42;veh3;-23121445#6_0;109.77;0.00;7.28;veh_passenger;738.73;303.17
126.00;86.82;veh4;251884680#0_0;21.67;0.00;14.53;veh_passenger;504.87;110.32
126.00;59.05;veh6;1126244314#0_1;75.18;0.00;14.26;veh_passenger;725.35;149.73
127.00;354.58;veh2;114667396#0_0;123.14;0.00;6.98;veh_passenger;218.58;240.35
127.00;328.46;veh3;-23121445#6_0;118.11;0.00;8.33;veh_passenger;734.33;310.25
127.00;86.82;veh4;251884680#0_0;35.71;0.00;14.04;veh_passenger;518.89;111.10
127.00;59.03;veh6;1126244314#0_1;89.34;0.00;14.16;veh_passenger;737.45;156.99
128.00;354.58;veh2;114667396#0_0;130.48;0.00;7.34;veh_passenger;217.88;247.65
128.00;328.46;veh3;-23121445#6_0;125.66;0.00;7.55;veh_passenger;730.38;316.68
128.00;86.82;veh4;251884680#0_0;49.58;0.00;13.87;veh_passenger;532.74;111.87
128.00;58.91;veh6;1126244314#0_1;102.95;0.00;13.61;veh_passenger;749.07;164.00
129.00;354.58;veh2;114667396#0_0;137.31;0.00;6.83;veh_passenger;217.24;254.45
129.00;328.47;veh3;-23121445#6_0;134.03;0.00;8.38;veh_passenger;726.00;323.82
129.00;86.82;veh4;251884680#0_0;64.22;0.00;14.63;veh_passenger;547.35;112.68
129.00;60.13;veh6;1126244314#0_1;116.52;0.00;13.57;veh_passenger;760.76;170.80
130.00;354.58;veh2;114667396#0_0;144.48;0.00;7.17;veh_passenger;216.56;261.59
130.00;328.47;veh3;-23121445#6_0;141.62;0.00;7.59;veh_passenger;722.03;330.29
130.00;85.11;veh4;251884680#1_0;4.00;0.00;14.90;veh_passenger;562.25;113.82
130.00;59.91;veh6;1126244314#0_1;130.46;0.00;13.94;veh_passenger;772.80;177.73
130.00;85.12;veh7;-4412868#1_0;5.10;0.00;6.92;veh_passenger;41.28;193.08
131.00;354.58;veh2;114667396#0_0;151.03;0.00;6.55;veh_passenger;215.94;268.11
131.00;328.47;veh3;-23121445#6_0;148.98;0.00;7.36;veh_passenger;718.18;336.56
131.00;84.92;veh4;251884680#1_0;18.17;0.00;14.18;veh_passenger;576.39;115.08
131.00;59.72;veh6;1126244314#0_1;143.64;0.00;13.18;veh_passenger;784.15;184.35
131.00;85.12;veh7;-4412868#1_0;11.17;0.00;6.07;veh_passenger;47.33;193.60
132.00;354.58;veh2;114667396#0_0;157.68;0.00;6.65;veh_passenger;215.31;274.73
132.00;328.47;veh3;-23121445#6_0;156.75;0.00;7.78;veh_passenger;714.12;343.19
132.00;84.49;veh4;251884680#1_0;32.61;0.00;14.43;veh_passenger;590.77;116.40
132.00;59.72;veh6;1126244314#0_1;152.77;0.00;9.13;veh_passenger;792.00;188.94
132.00;85.12;veh7;-4412868#1_0;16.82;0.00;5.65;veh_passenger;52.96;194.08
133.00;354.58;veh2;114667396#0_0;164.49;0.00;6.81;veh_passenger;214.67;281.51
133.00;328.47;veh3;-23121445#6_0;163.88;0.00;7.12;veh_passenger;710.39;349.26
133.00;83.57;veh4;:29207422_3_0;12.97;0.00;14.29;veh_passenger;604.99;118.00
133.00;41.88;veh6;:cluster_1472911017_697323164_7_0;3.10;0.00;4.99;veh_passenger;795.23;192.54
133.00;85.12;veh7;-4412868#1_0;23.48;0.00;6.67;veh_passenger;59.60;194.65
134.00;354.58;veh2;114667396#0_0;171.75;0.00;7.26;veh_passenger;213.98;288.74
134.00;328.47;veh3;-23121445#6_0;172.28;0.00;8.40;veh_passenger;706.00;356.42
134.00;86.02;veh4;339201217_0;13.41;0.00;14.19;veh_passenger;619.06;119.00
134.00;343.51;veh6;:cluster_1472911017_697323164_13_0;0.10;0.00;4.31;veh_passenger;793.68;195.97
134.00;85.12;veh7;-4412868#1_0;30.23;0.00;6.75;veh_passenger;66.33;195.22
135.00;354.58;veh2;114667396#0_0;178.94;0.00;7.19;veh_passenger;213.30;295.90
135.00;328.47;veh3;-23121445#6_0;179.89;0.00;7.61;veh_passenger;702.02;362.91
135.00;86.02;veh4;339201217_0;27.71;0.00;14.30;veh_passenger;633.32;119.99
135.00;275.21;veh6;541763974_1;1.08;0.00;4.24;veh_passenger;789.57;195.98
135.00;85.12;veh7;-4412868#1_0;35.90;0.00;5.67;veh_passenger;71.98;195.70
136.00;348.75;veh2;114667396#0_0;182.52;0.00;3.58;veh_passenger;212.48;299.30
136.00;328.47;veh3;-23121445#6_0;187.86;0.00;7.97;veh_passenger;697.85;369.70
136.00;86.02;veh4;339201217_0;42.40;0.00;14.70;veh_passenger;647.98;121.01
136.00;245.00;veh6;541763974_1;7.00;0.00;5.92;veh_passenger;784.19;193.47
136.00;85.12;veh7;-4412868#1_0;42.24;0.00;6.33;veh_passenger;78.29;196.24
137.00;346.79;veh2;114667396#0_0;182.90;0.00;0.37;veh_passenger;212.28;299.62
137.00;328.47;veh3;-23121445#6_0;195.42;0.00;7.56;veh_passenger;693.90;376.15
137.00;83.09;veh4;1126244314#0_0;6.61;0.00;14.72;veh_passenger;662.63;122.37
137.00;242.88;veh6;541763974_1;15.07;0.00;8.07;veh_passenger;776.93;189.89
137.00;84.57;veh7;-4412868#1_0;47.10;0.00;4.86;veh_passenger;83.13;196.70
138.00;346.46;veh2;114667396#0_0;182.96;0.00;0.06;veh_passenger;212.25;299.67
138.00;328.40;veh3;-23121445#6_0;202.84;0.00;7.42;veh_passenger;690.01;382.47
138.00;77.06;veh4;1126244314#0_0;21.03;0.00;14.42;veh_passenger;676.90;124.63
138.00;241.16;veh6;541763974_1;24.70;0.00;9.63;veh_passenger;768.47;185.23
138.00;99.19;veh7;:25664657_0_0;4.28;0.00;4.53;veh_passenger;87.47;195.88
139.00;346.24;veh2;114667396#0_0;183.00;0.00;0.04;veh_passenger;212.23;299.71
139.00;328.37;veh3;-23121445#6_0;209.05;0.00;6.21;veh_passenger;686.76;387.76
139.00;69.96;veh4;1126244314#0_0;35.16;0.00;14.13;veh_passenger;690.40;128.89
139.00;240.11;veh6;541763974_1;36.26;0.00;11.56;veh_passenger;758.39;179.51
139.00;159.52;veh7;153698394#4_0;0.48;0.00;5.25;veh_passenger;89.40;191.20
140.00;346.21;veh2;114667396#0_0;183.01;0.00;0.01;veh_passenger;212.22;299.72
140.00;323.57;veh3;:29194635_4_0;4.17;0.00;4.49;veh_passenger;684.06;391.34
140.00;69.99;veh4;1126244314#0_0;48.92;0.00;13.77;veh_passenger;703.37;133.62
140.00;239.93;veh6;541763974_0;50.18;0.00;13.92;veh_passenger;745.20;175.57
140.00;176.50;veh7;153698394#4_0;6.35;0.00;5.87;veh_passenger;89.76;185.34
141.00;346.20;veh2;114667396#0_0;183.01;0.00;0.00;veh_passenger;212.22;299.72
141.00;314.39;veh3;:29194635_4_0;9.69;0.00;5.52;veh_passenger;680.21;395.21
141.00;59.05;veh4;1126244314#0_0;63.87;0.00;14.95;veh_passenger;716.54;140.71
141.00;239.22;veh6;541763974_0;64.46;0.00;14.27;veh_passenger;732.95;168.32
141.00;176.50;veh7;153698394#4_0;12.13;0.00;5.77;veh_passenger;90.11;179.57
142.00;346.20;veh2;114667396#0_0;183.01;0.00;0.00;veh_passenger;212.22;299.72
142.00;299.35;veh3;:29194635_4_0;14.05;0.00;4.36;veh_passenger;676.46;397.25
142.00;59.05;veh4;1126244314#0_0;78.38;0.00;14.51;veh_passenger;729.02;148.19
142.00;239.22;veh6;541763974_0;78.53;0.00;14.07;veh_passenger;720.90;161.14
142.00;176.50;veh7;153698394#4_0;18.21;0.00;6.08;veh_passenger;90.48;173.51
143.00;346.20;veh2;114667396#0_0;183.01;0.00;0.00;veh_passenger;212.22;299.72
143.00;267.62;veh3;:29194635_4_0;19.51;0.00;5.46;veh_passenger;671.16;397.11
143.00;58.93;veh4;1126244314#0_0;92.33;0.00;13.95;veh_passenger;741.02;155.40
143.00;239.22;veh6;541763974_0;92.76;0.00;14.23;veh_passenger;708.71;153.88
143.00;176.50;veh7;153698394#4_0;24.51;0.00;6.30;veh_passenger;90.87;167.21
144.00;331.92;veh2;:25665679_1_0;1.43;0.00;2.43;veh_passenger;210.85;301.72
144.00;249.84;veh3;:29194635_4_0;22.52;0.00;3.01;veh_passenger;668.35;396.02
144.00;58.86;veh4;1126244314#0_0;106.63;0.00;14.30;veh_passenger;753.30;162.82
144.00;251.02;veh6;541763974_0;106.22;0.00;13.46;veh_passenger;696.70;148.05
144.00;176.50;veh7;153698394#4_0;31.42;0.00;6.91;veh_passenger;91.29;160.32
145.00;322.63;veh2;:25665679_1_0;5.73;0.00;4.30;veh_passenger;208.23;305.13
145.00;243.45;veh3;-339201177#5_0;2.32;0.00;2.73;veh_passenger;666.02;394.62
145.00;60.19;veh4;1126244314#0_0;120.82;0.00;14.19;veh_passenger;765.64;169.91
145.00;251.02;veh6;541763974_0;120.49;0.00;14.28;veh_passenger;683.24;143.42
145.00;176.50;veh7;153698394#4_0;37.50;0.00;6.08;veh_passenger;91.66;154.25
146.00;325.54;veh2;:25665679_1_0;12.57;0.00;6.85;veh_passenger;204.24;310.67
146.00;238.84;veh3;-339201177#5_0;4.32;0.00;2.00;veh_passenger;664.34;393.54
146.00;59.71;veh4;1126244314#0_0;135.31;0.00;14.49;veh_passenger;778.23;177.19
146.00;260.72;veh6;541763974_0;133.65;0.00;13.15;veh_passenger;670.49;140.54
146.00;176.50;veh7;153698394#4_0;44.00;0.00;6.50;veh_passenger;92.05;147.76
147.00;350.82;veh2;-15977422#1_0;3.69;0.00;7.43;veh_passenger;202.69;317.89
147.00;237.28;veh3;-339201177#5_0;6.50;0.00;2.18;veh_passenger;662.50;392.36
147.00;59.71;veh4;1126244314#0_0;149.63;0.00;14.32;veh_passenger;790.63;184.43
147.00;260.68;veh6;541763974_0;147.83;0.00;14.18;veh_passenger;656.54;138.25
147.00;176.50;veh7;153698394#4_0;50.09;0.00;6.08;veh_passenger;92.43;141.68
148.00;354.03;veh2;-15977422#1_0;11.09;0.00;7.39;veh_passenger;201.92;325.25
148.00;237.28;veh3;-339201177#5_0;8.43;0.00;1.93;veh_passenger;660.87;391.31
148.00;58.92;veh4;:cluster_1472911017_697323164_4_0;9.27;0.00;14.30;veh_passenger;802.99;191.81
148.00;265.75;veh6;15971197_0;11.98;0.00;14.24;veh_passenger;642.51;137.03
148.00;176.50;veh7;153698394#4_0;56.47;0.00;6.38;veh_passenger;92.81;135.32
148.00;131.20;veh8;4610362#2_0;5.10;0.00;0.00;veh_passenger;667.40;755.99
149.00;354.03;veh2;-15977422#1_0;18.74;0.00;7.65;veh_passenger;201.12;332.86
149.00;237.28;veh3;-339201177#5_0;10.54;0.00;2.10;veh_passenger;659.11;390.18
149.00;57.94;veh4;831694400#0_0;4.69;0.00;14.78;veh_passenger;815.68;199.55
149.00;265.75;veh6;15971197_0;25.21;0.00;13.22;veh_passenger;629.32;136.05
149.00;176.50;veh7;153698394#4_0;62.35;0.00;5.89;veh_passenger;93.17;129.44
149.00;130.93;veh8;4610362#2_0;7.09;0.00;1.99;veh_passenger;668.91;754.70
150.00;354.03;veh2;-15977422#1_0;25.61;0.00;6.87;veh_passenger;200.41;339.69
150.00;237.28;veh3;-339201177#5_0;12.93;0.00;2.39;veh_passenger;657.10;388.88
150.00;57.87;veh4;831694400#0_0;18.97;0.00;14.29;veh_passenger;827.78;207.15
150.00;265.75;veh6;15971197_0;39.48;0.00;14.27;veh_passenger;615.09;134.99
150.00;176.50;veh7;153698394#4_0;69.08;0.00;6.72;veh_passenger;93.58;122.73
150.00;128.95;veh8;4610362#2_0;10.52;0.00;3.43;veh_passenger;671.60;752.57
151.00;354.03;veh2;-15977422#1_0;33.19;0.00;7.58;veh_passenger;199.62;347.24
151.00;237.28;veh3;-339201177#5_0;15.58;0.00;2.66;veh_passenger;654.86;387.45
151.00;61.26;veh4;831694400#0_0;33.05;0.00;14.08;veh_passenger;840.03;214.07
151.00;265.11;veh6;4611699#0_0;2.09;0.00;13.02;veh_passenger;602.08;133.97
151.00;176.51;veh7;153698394#4_0;75.14;0.00;6.07;veh_passenger;93.95;116.68
151.00;128.00;veh8;4610362#2_0;16.38;0.00;5.86;veh_passenger;676.21;748.96
152.00;354.03;veh2;-15977422#1_0;39.79;0.00;6.59;veh_passenger;198.93;353.80
152.00;237.28;veh3;-339201177#5_0;17.37;0.00;1.79;veh_passenger;653.35;386.48
152.00;59.14;veh4;831694400#0_0;47.92;0.00;14.86;veh_passenger;852.89;221.52
152.00;264.86;veh6;4611699#0_0;16.01;0.00;13.92;veh_passenger;588.23;132.65
152.00;176.54;veh7;153698394#4_0;80.47;0.00;5.33;veh_passenger;94.27;111.35
152.00;124.46;veh8;4610362#2_0;24.24;0.00;7.86;veh_passenger;682.68;744.48
153.00;354.03;veh2;-15977422#1_0;47.05;0.00;7.26;veh_passenger;198.18;361.02
153.00;237.28;veh3;-339201177#5_0;20.16;0.00;2.79;veh_passenger;651.01;384.97
153.00;59.16;veh4;831694400#0_0;61.82;0.00;13.90;veh_passenger;864.83;228.65
153.00;265.46;veh6;4611699#0_0;29.88;0.00;13.88;veh_passenger;574.40;131.55
153.00;182.62;veh7;:25664841_6_0;4.37;0.00;6.66;veh_passenger;94.15;104.70
153.00;123.67;veh8;4610362#2_0;32.66;0.00;8.42;veh_passenger;689.68;739.81
154.00;354.03;veh2;-15977422#1_0;54.71;0.00;7.67;veh_passenger;197.38;368.64
154.00;237.28;veh3;-339201177#5_0;22.58;0.00;2.42;veh_passenger;648.97;383.67
154.00;57.65;veh4;23013165_0;8.13;0.00;13.77;veh_passenger;876.57;235.91
154.00;265.72;veh6;4611699#0_0;43.62;0.00;13.73;veh_passenger;560.72;130.49
154.00;189.75;veh7;:25664841_6_0;13.03;0.00;8.67;veh_passenger;92.69;96.15
154.00;123.67;veh8;4610362#2_0;40.47;0.00;7.80;veh_passenger;696.18;735.49
155.00;354.03;veh2;-15977422#1_0;61.25;0.00;6.54;veh_passenger;196.70;375.15
155.00;237.28;veh3;-339201177#5_0;24.14;0.00;1.56;veh_passenger;647.66;382.82
155.00;57.65;veh4;23013165_0;22.59;0.00;14.46;veh_passenger;888.79;243.65
155.00;265.97;veh6;4611699#0_0;57.83;0.00;14.21;veh_passenger;546.55;129.49
155.00;177.76;veh7;-330840125#1_0;4.56;0.00;9.05;veh_passenger;92.59;87.12
155.00;123.67;veh8;4610362#2_0;48.87;0.00;8.40;veh_passenger;703.17;730.83
156.00;354.03;veh2;-15977422#1_0;67.96;0.00;6.70;veh_passenger;196.00;381.81
156.00;237.28;veh3;-339201177#5_0;26.20;0.00;2.06;veh_passenger;645.93;381.71
156.00;57.65;veh4;23013165_0;36.33;0.00;13.74;veh_passenger;900.40;251.00
156.00;265.97;veh6;4611699#0_0;71.18;0.00;13.35;veh_passenger;533.24;128.55
156.00;177.19;veh7;-330840125#1_0;11.71;0.00;7.16;veh_passenger;92.94;79.97
156.00;123.67;veh8;4610362#2_0;56.89;0.00;8.03;veh_passenger;709.85;726.38
157.00;354.03;veh2;-15977422#1_0;75.75;0.00;7.79;veh_passenger;195.19;389.57
157.00;237.29;veh3;-339201177#5_0;28.68;0.00;2.48;veh_passenger;643.84;380.37
157.00;58.53;veh4;:160503259_0_0;0.73;0.00;14.03;veh_passenger;912.29;258.44
157.00;265.97;veh6;4611699#0_0;84.97;0.00;13.79;veh_passenger;519.50;127.58
157.00;161.50;veh7;:25664779_5_0;3.45;0.00;6.84;veh_passenger;94.56;73.57
157.00;123.67;veh8;4610362#2_0;64.59;0.00;7.70;veh_passenger;716.26;722.11
158.00;354.03;veh2;-15977422#1_0;82.17;0.00;6.42;veh_passenger;194.53;395.96
158.00;237.29;veh3;-339201177#5_0;31.38;0.00;2.69;veh_passenger;641.57;378.91
158.00;57.45;veh4;4611698_0;6.92;0.00;14.41;veh_passenger;925.11;264.80
158.00;265.97;veh6;4611699#0_0;97.99;0.00;13.03;veh_passenger;506.51;126.66
158.00;106.14;veh7;:25664779_5_0;9.83;0.00;6.37;veh_passenger;100.43;71.43
158.00;123.67;veh8;4610362#2_0;72.88;0.00;8.28;veh_passenger;723.15;717.52
159.00;354.03;veh2;-15977422#1_0;85.62;0.00;3.45;veh_passenger;194.17;399.39
159.00;237.29;veh3;-339201177#5_0;33.77;0.00;2.39;veh_passenger;639.56;377.62
159.00;54.34;veh4;4611698_0;21.61;0.00;14.69;veh_passenger;937.22;273.17
159.00;265.97;veh6;4611699#0_0;112.11;0.00;14.12;veh_passenger;492.44;125.67
159.00;88.70;veh7;:25664779_5_0;15.84;0.00;6.02;veh_passenger;106.44;71.49
159.00;123.67;veh8;4610362#2_0;81.29;0.00;8.42;veh_passenger;730.15;712.85
160.00;347.24;veh2;:29192960_4_0;2.95;0.00;3.97;veh_passenger;193.17;403.23
160.00;237.29;veh3;-339201177#5_0;36.22;0.00;2.45;veh_passenger;637.50;376.29
160.00;53.81;veh4;4611698_0;35.91;0.00;14.30;veh_passenger;948.83;281.58
160.00;265.66;veh6;:cluster_25665646_3602294175_1_0;2.94;0.00;13.06;veh_passenger;479.41;124.73
160.00;84.78;veh7;1126237668#0_1;6.48;0.00;6.55;veh_passenger;112.95;72.08
160.00;124.72;veh8;4610362#2_0;89.83;0.00;8.54;veh_passenger;737.21;708.04
161.00;310.57;veh2;:29192960_9_0;4.28;0.00;5.43;veh_passenger;189.36;406.80
161.00;237.29;veh3;-339201177#5_0;38.40;0.00;2.18;veh_passenger;635.66;375.12
161.00;53.81;veh4;4611698_0;50.30;0.00;14.39;veh_passenger;960.47;290.10
161.00;265.20;veh6;1149417521#0_0;2.42;0.00;13.90;veh_passenger;465.50;123.60
161.00;84.78;veh7;1126237668#0_1;14.37;0.00;7.90;veh_passenger;120.79;72.79
161.00;133.29;veh8;4610362#2_0;97.33;0.00;7.50;veh_passenger;742.80;703.07
162.00;275.78;veh2;:29192960_9_0;11.01;0.00;6.73;veh_passenger;182.78;407.84
162.00;237.29;veh3;-339201177#5_0;40.49;0.00;2.10;veh_passenger;633.90;373.99
162.00;53.81;veh4;4611698_0;65.33;0.00;15.03;veh_passenger;972.62;298.99
162.00;264.93;veh6;1149417521#0_0;15.81;0.00;13.39;veh_passenger;452.16;122.41
162.00;84.78;veh7;1126237668#0_1;24.59;0.00;10.22;veh_passenger;130.93;73.72
162.00;145.59;veh8;4610362#2_0;105.76;0.00;8.43;veh_passenger;747.83;696.33
163.00;265.84;veh2;24243092#0_0;5.80;0.00;7.40;veh_passenger;175.39;407.46
163.00;237.29;veh3;-339201177#5_0;42.05;0.00;1.55;veh_passenger;632.59;373.15
163.00;53.81;veh4;4611698_0;79.32;0.00;13.99;veh_passenger;983.94;307.27
163.00;264.93;veh6;1149417521#0_0;29.18;0.00;13.37;veh_passenger;438.83;121.23
163.00;84.78;veh7;1126237668#0_1;35.08;0.00;10.48;veh_passenger;141.33;74.67
163.00;156.51;veh8;:30731510_1_0;5.28;0.00;7.77;veh_passenger;751.11;689.30
164.00;265.84;veh2;24243092#0_0;13.38;0.00;7.58;veh_passenger;167.84;406.91
164.00;237.29;veh3;-339201177#5_0;44.01;0.00;1.97;veh_passenger;630.94;372.08
164.00;59.40;veh4;202156994#0_0;2.25;0.00;13.84;veh_passenger;996.81;313.15
164.00;264.84;veh6;1149417521#0_0;42.28;0.00;13.10;veh_passenger;425.78;120.06
164.00;84.78;veh7;1126237668#0_1;45.41;0.00;10.34;veh_passenger;151.59;75.61
164.00;162.38;veh8;30721662#0_0;4.84;0.00;7.82;veh_passenger;753.48;681.85
165.00;265.84;veh2;24243092#0_0;19.96;0.00;6.58;veh_passenger;161.27;406.43
165.00;237.29;veh3;-339201177#5_0;45.81;0.00;1.80;veh_passenger;629.43;371.11
165.00;50.73;veh4;202156994#0_0;16.83;0.00;14.58;veh_passenger;1008.11;322.39
165.00;264.82;veh6;1149417521#0_0;55.74;0.00;13.46;veh_passenger;412.37;118.85
165.00;84.78;veh7;1126237668#0_0;56.80;0.00;11.39;veh_passenger;163.76;73.50
165.00;164.60;veh8;30721662#0_0;13.07;0.00;8.23;veh_passenger;755.78;673.95
166.00;265.84;veh2;24243092#0_0;26.79;0.00;6.84;veh_passenger;154.46;405.94
166.00;237.29;veh3;-339201177#5_0;47.51;0.00;1.70;veh_passenger;628.00;370.20
166.00;50.73;veh4;202156994#0_0;30.83;0.00;14.00;veh_passenger;1018.96;331.27
166.00;265.17;veh6;:cluster_3378459427_3378459431_0_0;3.48;0.00;13.08;veh_passenger;399.34;117.70
166.00;84.78;veh7;1126237668#0_0;67.16;0.00;10.36;veh_passenger;174.12;74.45
166.00;176.13;veh8;30721662#0_0;21.20;0.00;8.13;veh_passenger;756.94;665.97
167.00;265.84;veh2;24243092#0_0;33.74;0.00;6.94;veh_passenger;147.53;405.43
167.00;237.29;veh3;-339201177#5_0;50.05;0.00;2.54;veh_passenger;625.86;368.82
167.00;50.73;veh4;202156994#0_0;44.98;0.00;14.15;veh_passenger;1029.93;340.24
167.00;265.54;veh6;1149417521#2_0;3.78;0.00;13.73;veh_passenger;385.71;116.60
167.00;84.78;veh7;1126237668#0_0;77.45;0.00;10.29;veh_passenger;184.40;75.39
167.00;165.85;veh8;30721662#0_0;29.06;0.00;7.87;veh_passenger;758.30;658.27
167.00;127.07;veh9;4610362#0_0;5.10;0.00;0.00;veh_passenger;645.19;774.47
168.00;265.84;veh2;24243092#0_0;40.69;0.00;6.95;veh_passenger;140.60;404.93
168.00;237.29;veh3;-339201177#5_0;52.54;0.00;2.49;veh_passenger;623.76;367.47
168.00;50.73;veh4;202156994#0_0;58.74;0.00;13.76;veh_passenger;1040.60;348.96
168.00;265.05;veh6;1149417521#2_0;18.06;0.00;14.28;veh_passenger;371.52;115.37
168.00;84.77;veh7;1126237668#0_0;88.71;0.00;11.26;veh_passenger;195.64;76.42
168.00;164.08;veh8;831659093#0_0;2.15;0.00;7.55;veh_passenger;760.34;651.01
168.00;127.07;veh9;4610362#0_0;6.60;0.00;1.50;veh_passenger;646.39;773.56
169.00;265.84;veh2;24243092#0_0;48.17;0.00;7.49;veh_passenger;133.13;404.39
169.00;237.29;veh3;-339201177#5_0;54.52;0.00;1.98;veh_passenger;622.10;366.40
169.00;50.73;veh4;202156994#0_0;73.43;0.00;14.70;veh_passenger;1051.99;358.28
169.00;265.05;veh6;1149417521#2_0;31.12;0.00;13.06;veh_passenger;358.55;114.25
169.00;84.77;veh7;1126237668#0_0;99.55;0.00;10.84;veh_passenger;206.47;77.41
169.00;161.26;veh8;831659093#0_0;10.17;0.00;8.02;veh_passenger;762.81;643.39
169.00;127.42;veh9;4610362#0_0;10.57;0.00;3.97;veh_passenger;649.53;771.15
170.00;265.84;veh2;24243092#0_0;55.44;0.00;7.27;veh_passenger;125.88;403.86
170.00;237.29;veh3;-339201177#5_0;56.32;0.00;1.79;veh_passenger;620.59;365.43
170.00;265.05;veh6;1149417521#2_0;44.19;0.00;13.07;veh_passenger;345.57;113.12
170.00;84.82;veh7;1126237668#0_0;110.69;0.00;11.14;veh_passenger;217.60;78.42
170.00;153.73;veh8;831659093#0_0;18.37;0.00;8.20;veh_passenger;766.33;635.98
170.00;127.86;veh9;4610362#0_0;16.37;0.00;5.80;veh_passenger;654.11;767.58
171.00;265.84;veh2;24243092#0_0;62.98;0.00;7.53;veh_passenger;118.37;403.32
171.00;237.29;veh3;-339201177#5_0;59.05;0.00;2.73;veh_passenger;618.29;363.96
171.00;265.09;veh6;1149417521#2_0;57.50;0.00;13.31;veh_passenger;332.35;111.99
171.00;84.50;veh7;1126237668#0_0;121.88;0.00;11.19;veh_passenger;228.78;79.46
171.00;163.53;veh8;:2796846632_1_0;1.20;0.00;7.69;veh_passenger;768.86;629.17
171.00;131.62;veh9;:9945572243_1_0;3.90;0.00;7.38;veh_passenger;659.70;762.77
172.00;265.84;veh2;24243092#0_0;70.64;0.00;7.66;veh_passenger;110.72;402.76
172.00;237.29;veh3;-339201177#5_0;61.12;0.00;2.07;veh_passenger;616.55;362.84
172.00;265.08;veh6;1149417521#2_0;71.23;0.00;13.73;veh_passenger;318.71;110.81
172.00;84.46;veh7;1126237668#0_0;133.41;0.00;11.53;veh_passenger;240.29;80.58
172.00;165.37;veh8;1173516144#0_0;4.73;0.00;7.57;veh_passenger;768.99;622.09
172.00;131.41;veh9;4610362#2_0;1.63;0.00;6.80;veh_passenger;664.79;758.28
173.00;265.84;veh2;24243092#0_0;77.83;0.00;7.19;veh_passenger;103.55;402.24
173.00;237.29;veh3;-339201177#5_0;63.83;0.00;2.71;veh_passenger;614.26;361.37
173.00;264.85;veh6;1149417521#2_0;84.88;0.00;13.64;veh_passenger;305.16;109.54
173.00;83.81;veh7;1126237668#0_0;144.47;0.00;11.06;veh_passenger;251.33;81.71
173.00;163.65;veh8;1173516144#0_0;12.92;0.00;8.20;veh_passenger;771.29;614.22
173.00;130.48;veh9;4610362#2_0;7.88;0.00;6.25;veh_passenger;669.53;754.21
174.00;265.84;veh2;24243092#0_0;84.35;0.00;6.52;veh_passenger;97.05;401.77
174.00;237.29;veh3;-339201177#5_0;66.04;0.00;2.20;veh_passenger;612.41;360.18
174.00;265.08;veh6;1149417521#2_0;98.26;0.00;13.38;veh_passenger;291.87;108.39
174.00;64.84;veh7;1126237668#0_0;155.50;0.00;11.03;veh_passenger;261.81;84.92
174.00;163.65;veh8;1173516144#0_0;21.01;0.00;8.09;veh_passenger;773.57;606.46
174.00;128.32;veh9;4610362#2_0;14.70;0.00;6.82;veh_passenger;674.88;749.98
175.00;265.84;veh2;24243092#0_0;91.15;0.00;6.80;veh_passenger;90.27;401.27
175.00;237.29;veh3;-339201177#5_0;68.23;0.00;2.20;veh_passenger;610.56;358.99
175.00;269.41;veh6;1149417521#2_0;112.25;0.00;13.99;veh_passenger;277.96;107.58
175.00;66.26;veh7;340498982#0_0;6.81;0.00;10.45;veh_passenger;271.09;89.35
175.00;172.33;veh8;1173516144#0_0;28.53;0.00;7.52;veh_passenger;774.70;599.04
175.00;125.21;veh9;4610362#2_0;21.56;0.00;6.86;veh_passenger;680.44;745.98
176.00;265.88;veh2;24243092#0_0;97.78;0.00;6.63;veh_passenger;83.66;400.80
176.00;237.29;veh3;-339201177#5_0;70.50;0.00;2.26;veh_passenger;608.66;357.77
176.00;279.93;veh6;1149417521#2_0;125.82;0.00;13.56;veh_passenger;264.57;109.22
